Whitelist id,Intersection id,Intersection name,Short description,Street,Number,Corner,Place of business,Bearing,Latitude,Longitude,Service id,Service name,Street view
11753,1087,Rua 121 & Avenida Deputado Jamel Cecílio,Avenida Deputado Jamel Cecílio,Avenida Deputado Jamel Cecílio,1562,,Murree Almofadas,120.945,-16.698674,-49.249163,9,gyn_east,"https://www.instantstreetview.com/@-16.698674,-49.249163,120.945h,0p,1z"
11754,1087,Rua 121 & Avenida Deputado Jamel Cecílio,rua 121,rua 121,232,,,-162.69,-16.698648,-49.249418,9,gyn_east,"https://www.instantstreetview.com/@-16.698648,-49.249418,-162.69h,0p,1z"
11762,904,Rua 14 & Rua 19,rua 19,rua 19,138,,,13.3143,-16.678668,-49.253896,9,gyn_east,"https://www.instantstreetview.com/@-16.678668,-49.253896,13.3143h,0p,1z"
11764,1093,[Unset] & [Unset],11 Avenida,11 Avenida,,,,73.9735,-16.680515,-49.243592,9,gyn_east,"https://www.instantstreetview.com/@-16.680515,-49.243592,73.9735h,0p,1z"
11765,1094,[Unset] & [Unset],rua 261,rua 261,,,,36.8329,-16.674473,-49.236339,9,gyn_east,"https://www.instantstreetview.com/@-16.674473,-49.236339,36.8329h,0p,1z"
11768,1096,Avenida C & Rua 40,rua 40,rua 40,14,,,-160.992,-16.689686,-49.236032,9,gyn_east,"https://www.instantstreetview.com/@-16.689686,-49.236032,-160.992h,0p,1z"
11772,1100,[Unset] & [Unset],rua 72,rua 72,470,,,86.6337,-16.702886,-49.233638,9,gyn_east,"https://www.instantstreetview.com/@-16.702886,-49.233638,86.6337h,0p,1z"
11782,1105,Rua 49 & Rua 46,rua 49,rua 49,,,,20.2326,-16.702757,-49.23738,9,gyn_east,"https://www.instantstreetview.com/@-16.702757,-49.23738,20.2326h,0p,1z"
11788,1109,[Unset] & [Unset],rua 64,rua 64,,,,-105.595,-16.704826,-49.242356,9,gyn_east,"https://www.instantstreetview.com/@-16.704826,-49.242356,-105.595h,0p,1z"
11791,1110,[Unset] & [Unset],rua 12-A,rua 12-A,,,,-88.902,-16.706588,-49.241927,9,gyn_east,"https://www.instantstreetview.com/@-16.706588,-49.241927,-88.902h,0p,1z"
11794,1112,[Unset] & [Unset],rua PL 3,rua PL 3,10,,,-120.336,-16.70005,-49.24524,9,gyn_east,"https://www.instantstreetview.com/@-16.70005,-49.24524,-120.336h,0p,1z"
11796,1113,[Unset] & [Unset],Avenida Fued José Sebba,Avenida Fued José Sebba,,,,-81.8945,-16.69478,-49.233231,9,gyn_east,"https://www.instantstreetview.com/@-16.69478,-49.233231,-81.8945h,0p,1z"
11799,1115,Rua 83-F & Rua 104,rua 83-F,rua 83-F,,,,1020.0,-16.687305,-49.251009,9,gyn_east,"https://www.instantstreetview.com/@-16.687305,-49.251009,1020.0h,0p,1z"
11800,1115,Rua 83-F & Rua 104,rua 104,rua 104,85,,,140.054,-16.687511,-49.251022,9,gyn_east,"https://www.instantstreetview.com/@-16.687511,-49.251022,140.054h,0p,1z"
11802,1115,Rua 83-F & Rua 104,rua 104,rua 104,116,,,-51.2259,-16.687215,-49.251197,9,gyn_east,"https://www.instantstreetview.com/@-16.687215,-49.251197,-51.2259h,0p,1z"
11804,1117,[Unset] & [Unset],Avenida Fued José Sebba,Avenida Fued José Sebba,,,,122.586,-16.688229,-49.242653,9,gyn_east,"https://www.instantstreetview.com/@-16.688229,-49.242653,122.586h,0p,1z"
11808,1121,[Unset] & [Unset],5 Avenida & R. 238,5 Avenida,,,,-14.563,-16.681317,-49.241195,9,gyn_east,"https://www.instantstreetview.com/@-16.681317,-49.241195,-14.563h,0p,1z"
11810,1122,Rua 228 & Rua 250,rua 250,rua 250,,,,171.878,-16.680081,-49.235868,9,gyn_east,"https://www.instantstreetview.com/@-16.680081,-49.235868,171.878h,0p,1z"
11812,1124,Rua 14 & Rua 18,rua 18,rua 18,49,,,-167.415,-16.678674,-49.254984,9,gyn_east,"https://www.instantstreetview.com/@-16.678674,-49.254984,-167.415h,0p,1z"
11816,1127,[Unset] & [Unset],rua 261,rua 261,,,,-170.785,-16.672063,-49.234836,9,gyn_east,"https://www.instantstreetview.com/@-16.672063,-49.234836,-170.785h,0p,1z"
11820,1068,[Unset] & [Unset],rua 261,rua 261,,,,-154.26,-16.677089,-49.238032,9,gyn_east,"https://www.instantstreetview.com/@-16.677089,-49.238032,-154.26h,0p,1z"
11828,1136,[Unset] & [Unset],rua 92,rua 92,156,,AIC - Academia Internacional de Coaching,179.316,-16.682445,-49.249644,9,gyn_east,"https://www.instantstreetview.com/@-16.682445,-49.249644,179.316h,0p,1z"
11829,1136,[Unset] & [Unset],rua 92,rua 92,153,,,89.951,-16.68237,-49.249439,9,gyn_east,"https://www.instantstreetview.com/@-16.68237,-49.249439,89.951h,0p,1z"
11836,1139,Rua 90-A & Rua 88-D,rua 90-A,rua 90-A,88,,,163.297,-16.692682,-49.251612,9,gyn_east,"https://www.instantstreetview.com/@-16.692682,-49.251612,163.297h,0p,1z"
11841,1141,Rua 118 & Rua 90-A,rua 118,rua 118,372,,,-139.13,-16.694939,-49.250739,9,gyn_east,"https://www.instantstreetview.com/@-16.694939,-49.250739,-139.13h,0p,1z"
11845,1143,Rua 243 & Rua 220,rua 220,rua 220,816,,,124.391,-16.683624,-49.24454,9,gyn_east,"https://www.instantstreetview.com/@-16.683624,-49.24454,124.391h,0p,1z"
11848,2812,[Unset] & [Unset],Viela 252-A,Viela 252-A,28,,,-157.091,-16.682998,-49.237006,9,gyn_east,"https://www.instantstreetview.com/@-16.682998,-49.237006,-157.091h,0p,1z"
11852,1149,[Unset] & [Unset],rua 77,rua 77,,,,-5.71167,-16.699629,-49.237872,9,gyn_east,"https://www.instantstreetview.com/@-16.699629,-49.237872,-5.71167h,0p,1z"
11854,1151,[Unset] & [Unset],Avenida das Nacoes Unidas,Avenida das Nacoes Unidas,6,,,40.6182,-16.682275,-49.241455,9,gyn_east,"https://www.instantstreetview.com/@-16.682275,-49.241455,40.6182h,0p,1z"
11858,1152,Rua 242 & Rua 220,rua 220,rua 220,644,,,162.648,-16.682099,-49.245658,9,gyn_east,"https://www.instantstreetview.com/@-16.682099,-49.245658,162.648h,0p,1z"
11859,1152,Rua 242 & Rua 220,rua 220,rua 220,,,,-16.0692,-16.681875,-49.245629,9,gyn_east,"https://www.instantstreetview.com/@-16.681875,-49.245629,-16.0692h,0p,1z"
11861,1153,Rua 92 & Rua Domingos Augusto de Sá,rua 92,rua 92,300,,,-150.953,-16.683607,-49.249757,9,gyn_east,"https://www.instantstreetview.com/@-16.683607,-49.249757,-150.953h,0p,1z"
11863,1154,Rua 90 & Rua 90-A,rua 90,rua 90,195,,Pizzarella-Setor Sul,-15.3524,-16.692658,-49.252454,9,gyn_east,"https://www.instantstreetview.com/@-16.692658,-49.252454,-15.3524h,0p,1z"
11864,1154,Rua 90 & Rua 90-A,rua 90-A,rua 90-A,12,,,73.505,-16.692807,-49.252309,9,gyn_east,"https://www.instantstreetview.com/@-16.692807,-49.252309,73.505h,0p,1z"
11865,2771,[Unset] & [Unset],Unnamed Road,Unnamed Road,,,,-140.815,-16.712851,-49.233625,9,gyn_east,"https://www.instantstreetview.com/@-16.712851,-49.233625,-140.815h,0p,1z"
11866,1155,[Unset] & [Unset],rua 56-A,rua 56-A,135,,,67.5635,-16.697962,-49.240377,9,gyn_east,"https://www.instantstreetview.com/@-16.697962,-49.240377,67.5635h,0p,1z"
11868,1158,[Unset] & [Unset],1 Avenida,1 Avenida,,,,-115.304,-16.682289,-49.241832,9,gyn_east,"https://www.instantstreetview.com/@-16.682289,-49.241832,-115.304h,0p,1z"
11869,1159,Rua 88 & Rua 123,rua 88,rua 88,,,,460.0,-16.690906,-49.251685,9,gyn_east,"https://www.instantstreetview.com/@-16.690906,-49.251685,460.0h,0p,1z"
11870,1159,Rua 88 & Rua 123,rua 123,rua 123,,,,-157.696,-16.691001,-49.25192,9,gyn_east,"https://www.instantstreetview.com/@-16.691001,-49.25192,-157.696h,0p,1z"
11873,2814,[Unset] & [Unset],rua 72,rua 72,,,,146.141,-16.702827,-49.23142,9,gyn_east,"https://www.instantstreetview.com/@-16.702827,-49.23142,146.141h,0p,1z"
11876,1162,[Unset] & [Unset],rua 114,rua 114,,,,77.1698,-16.689248,-49.247,9,gyn_east,"https://www.instantstreetview.com/@-16.689248,-49.247,77.1698h,0p,1z"
11885,1166,[Unset] & [Unset],Unnamed Road,Unnamed Road,,,,-45.8252,-16.679503,-49.255776,9,gyn_east,"https://www.instantstreetview.com/@-16.679503,-49.255776,-45.8252h,0p,1z"
11887,1072,[Unset] & [Unset],rua 238,rua 238,,,,-73.8519,-16.682083,-49.238639,9,gyn_east,"https://www.instantstreetview.com/@-16.682083,-49.238639,-73.8519h,0p,1z"
11890,1168,[Unset] & [Unset],Avenida Deputado Jamel Cecílio,Avenida Deputado Jamel Cecílio,2113,,,-52.156,-16.701516,-49.244854,9,gyn_east,"https://www.instantstreetview.com/@-16.701516,-49.244854,-52.156h,0p,1z"
11892,1170,[Unset] & [Unset],rua 2,rua 2,,,,-100.077,-16.688408,-49.237296,9,gyn_east,"https://www.instantstreetview.com/@-16.688408,-49.237296,-100.077h,0p,1z"
11894,1172,[Unset] & [Unset],rua 236,rua 236,,,,72.9223,-16.672392,-49.239413,9,gyn_east,"https://www.instantstreetview.com/@-16.672392,-49.239413,72.9223h,0p,1z"
11901,1175,[Unset] & [Unset],rua 83,rua 83,,,,-62.5121,-16.685134,-49.247585,9,gyn_east,"https://www.instantstreetview.com/@-16.685134,-49.247585,-62.5121h,0p,1z"
11904,1177,[Unset] & [Unset],rua 56,rua 56,,,,15.9225,-16.704664,-49.240476,9,gyn_east,"https://www.instantstreetview.com/@-16.704664,-49.240476,15.9225h,0p,1z"
11905,1178,[Unset] & [Unset],R. 84 & R. 107,R. 84,,,,-10.3208,-16.688135,-49.253859,9,gyn_east,"https://www.instantstreetview.com/@-16.688135,-49.253859,-10.3208h,0p,1z"
11909,1003,[Unset] & [Unset],rua 225,rua 225,661,,,-16.2753,-16.671377,-49.239824,9,gyn_east,"https://www.instantstreetview.com/@-16.671377,-49.239824,-16.2753h,0p,1z"
11910,1181,11ª Avenida & Rua 262,11 Avenida,11 Avenida,247,,,-101.597,-16.677656,-49.234436,9,gyn_east,"https://www.instantstreetview.com/@-16.677656,-49.234436,-101.597h,0p,1z"
11911,1181,11ª Avenida & Rua 262,rua 262,rua 262,214,,,13.0398,-16.677541,-49.234278,9,gyn_east,"https://www.instantstreetview.com/@-16.677541,-49.234278,13.0398h,0p,1z"
11912,1182,[Unset] & [Unset],6 Avenida,6 Avenida,,,,-40.1497,-16.688183,-49.236904,9,gyn_east,"https://www.instantstreetview.com/@-16.688183,-49.236904,-40.1497h,0p,1z"
11913,1183,[Unset] & [Unset],rua 260,rua 260,624,,,177.735,-16.679229,-49.238884,9,gyn_east,"https://www.instantstreetview.com/@-16.679229,-49.238884,177.735h,0p,1z"
11917,1185,Rua 83 & Rua 94,rua 83,rua 83,245,,Eletronica Anhanguera,-61.3253,-16.682585,-49.25253,9,gyn_east,"https://www.instantstreetview.com/@-16.682585,-49.25253,-61.3253h,0p,1z"
11918,1185,Rua 83 & Rua 94,rua 94,rua 94,,,,-150.824,-16.682773,-49.252521,9,gyn_east,"https://www.instantstreetview.com/@-16.682773,-49.252521,-150.824h,0p,1z"
11919,1186,[Unset] & [Unset],rua 241,rua 241,167,,,76.9036,-16.680088,-49.247912,9,gyn_east,"https://www.instantstreetview.com/@-16.680088,-49.247912,76.9036h,0p,1z"
11920,1186,[Unset] & [Unset],rua 233,rua 233,862,,,153.259,-16.680177,-49.24807,9,gyn_east,"https://www.instantstreetview.com/@-16.680177,-49.24807,153.259h,0p,1z"
11922,1187,[Unset] & [Unset],Praça Universitária,Praça Universitária,,,,-39.9336,-16.67617,-49.242013,9,gyn_east,"https://www.instantstreetview.com/@-16.67617,-49.242013,-39.9336h,0p,1z"
11923,1188,[Unset] & [Unset],rua 58,rua 58,,,,54.8202,-16.69773,-49.243989,9,gyn_east,"https://www.instantstreetview.com/@-16.69773,-49.243989,54.8202h,0p,1z"
11924,1188,[Unset] & [Unset],rua Doze,rua Doze,,,,161.701,-16.697817,-49.244098,9,gyn_east,"https://www.instantstreetview.com/@-16.697817,-49.244098,161.701h,0p,1z"
11927,1191,[Unset] & [Unset],rua 10,rua 10,,,,67.5531,-16.680154,-49.254413,9,gyn_east,"https://www.instantstreetview.com/@-16.680154,-49.254413,67.5531h,0p,1z"
11939,1198,[Unset] & [Unset],rua 227-A,rua 227-A,421,,,-106.864,-16.671376,-49.239358,9,gyn_east,"https://www.instantstreetview.com/@-16.671376,-49.239358,-106.864h,0p,1z"
11940,1043,[Unset] & [Unset],rua 2,rua 2,,,,-6.11623,-16.69448,-49.232962,9,gyn_east,"https://www.instantstreetview.com/@-16.69448,-49.232962,-6.11623h,0p,1z"
11943,1203,Rua 261-A & Rua 255,rua 255,rua 255,255,,,-107.688,-16.676603,-49.236685,9,gyn_east,"https://www.instantstreetview.com/@-16.676603,-49.236685,-107.688h,0p,1z"
11944,1203,Rua 261-A & Rua 255,rua 255,rua 255,,,,72.9972,-16.676659,-49.23641,9,gyn_east,"https://www.instantstreetview.com/@-16.676659,-49.23641,72.9972h,0p,1z"
11956,1210,Rua 94 & Rua 10,rua 94,rua 94,24,,,163.688,-16.679708,-49.252137,9,gyn_east,"https://www.instantstreetview.com/@-16.679708,-49.252137,163.688h,0p,1z"
11957,1211,[Unset] & [Unset],rua 72,rua 72,,,,131.873,-16.702014,-49.237061,9,gyn_east,"https://www.instantstreetview.com/@-16.702014,-49.237061,131.873h,0p,1z"
11962,1215,[Unset] & [Unset],rua 50,rua 50,,,,83.2109,-16.70014,-49.238665,9,gyn_east,"https://www.instantstreetview.com/@-16.70014,-49.238665,83.2109h,0p,1z"
11964,1216,Rua 118 & Rua 90,rua 90,rua 90,575,,Panela Goiana,-2.16591,-16.695123,-49.251784,9,gyn_east,"https://www.instantstreetview.com/@-16.695123,-49.251784,-2.16591h,0p,1z"
11965,1216,Rua 118 & Rua 90,rua 118,rua 118,,,,90.1743,-16.695406,-49.25169,9,gyn_east,"https://www.instantstreetview.com/@-16.695406,-49.25169,90.1743h,0p,1z"
11966,1217,[Unset] & [Unset],Avenida Fued José Sebba,Avenida Fued José Sebba,394,,,122.076,-16.690218,-49.239383,9,gyn_east,"https://www.instantstreetview.com/@-16.690218,-49.239383,122.076h,0p,1z"
11972,1220,[Unset] & [Unset],rua 88,rua 88,,,,-63.79,-16.692972,-49.247464,9,gyn_east,"https://www.instantstreetview.com/@-16.692972,-49.247464,-63.79h,0p,1z"
11974,1221,[Unset] & [Unset],R. 220 & R. 238,R. 220,,,,-157.11,-16.682082,-49.239525,9,gyn_east,"https://www.instantstreetview.com/@-16.682082,-49.239525,-157.11h,0p,1z"
11978,1225,[Unset] & [Unset],Avenida Universitária,Avenida Universitária, 933,,Ribeiro Celulares,72.6849,-16.677921,-49.246683,9,gyn_east,"https://www.instantstreetview.com/@-16.677921,-49.246683,72.6849h,0p,1z"
11980,1227,[Unset] & [Unset],1 Avenida,1 Avenida,,,,168.015,-16.680704,-49.243882,9,gyn_east,"https://www.instantstreetview.com/@-16.680704,-49.243882,168.015h,0p,1z"
11985,1199,[Unset] & [Unset],rua 220,rua 220,,,,-119.076,-16.683735,-49.240802,9,gyn_east,"https://www.instantstreetview.com/@-16.683735,-49.240802,-119.076h,0p,1z"
11997,1233,[Unset] & [Unset],rua 91,rua 91,,,,-36.3431,-16.679897,-49.249438,9,gyn_east,"https://www.instantstreetview.com/@-16.679897,-49.249438,-36.3431h,0p,1z"
12000,1235,Rua 21 & Avenida Araguaia,rua 21,rua 21,,,,134.881,-16.675329,-49.255014,9,gyn_east,"https://www.instantstreetview.com/@-16.675329,-49.255014,134.881h,0p,1z"
12003,1237,Alameda dos Ipês & Jardim Goiás Alameda das Paineiras,Alameda dos Ipes,Alameda dos Ipes,,,,-85.9558,-16.709398,-49.238156,9,gyn_east,"https://www.instantstreetview.com/@-16.709398,-49.238156,-85.9558h,0p,1z"
12004,1237,Alameda dos Ipês & Jardim Goiás Alameda das Paineiras,Jardim Goiás Alameda das Paineiras,Jardim Goiás Alameda das Paineiras,,,,21.611,-16.70936,-49.237951,9,gyn_east,"https://www.instantstreetview.com/@-16.70936,-49.237951,21.611h,0p,1z"
12005,2816,[Unset] & [Unset],rua 228-B,rua 228-B,121,,,-107.396,-16.679899,-49.2341,9,gyn_east,"https://www.instantstreetview.com/@-16.679899,-49.2341,-107.396h,0p,1z"
12012,1241,[Unset] & [Unset],1 Avenida,1 Avenida,,,,-16.3332,-16.676432,-49.245022,9,gyn_east,"https://www.instantstreetview.com/@-16.676432,-49.245022,-16.3332h,0p,1z"
12015,1244,Rua 119 & Rua 116,rua 119,rua 119,,,,-18.3758,-16.695498,-49.248271,9,gyn_east,"https://www.instantstreetview.com/@-16.695498,-49.248271,-18.3758h,0p,1z"
12016,1317,Rua 240 & 5ª Avenida,5 Avenida,5 Avenida,,,,162.648,-16.679066,-49.242105,9,gyn_east,"https://www.instantstreetview.com/@-16.679066,-49.242105,162.648h,0p,1z"
12018,2770,[Unset] & [Unset],rua Terezina,rua Terezina,,,,125.619,-16.714213,-49.235465,9,gyn_east,"https://www.instantstreetview.com/@-16.714213,-49.235465,125.619h,0p,1z"
12022,1248,[Unset] & [Unset],rua 37,rua 37,,,,49.8348,-16.690321,-49.237139,9,gyn_east,"https://www.instantstreetview.com/@-16.690321,-49.237139,49.8348h,0p,1z"
12026,1352,[Unset] & [Unset],rua 93 A,rua 93 A,71,,,-82.9121,-16.681333,-49.251291,9,gyn_east,"https://www.instantstreetview.com/@-16.681333,-49.251291,-82.9121h,0p,1z"
12029,1251,Rua 86 & Rua 110,rua 86,rua 86,,,,-126.896,-16.686849,-49.248546,9,gyn_east,"https://www.instantstreetview.com/@-16.686849,-49.248546,-126.896h,0p,1z"
12030,1251,Rua 86 & Rua 110,rua 110,rua 110,12,,,146.158,-16.686969,-49.248413,9,gyn_east,"https://www.instantstreetview.com/@-16.686969,-49.248413,146.158h,0p,1z"
12034,1254,Rua 235 & Rua 260,rua 260,rua 260,14,,,162.81,-16.673624,-49.240663,9,gyn_east,"https://www.instantstreetview.com/@-16.673624,-49.240663,162.81h,0p,1z"
12038,1255,[Unset] & [Unset],rua 3,rua 3,,,,-105.953,-16.692262,-49.240451,9,gyn_east,"https://www.instantstreetview.com/@-16.692262,-49.240451,-105.953h,0p,1z"
12039,1257,Rua 228 & Rua Uberaba,rua Uberaba,rua Uberaba,208,,,-5.15337,-16.679105,-49.233475,9,gyn_east,"https://www.instantstreetview.com/@-16.679105,-49.233475,-5.15337h,0p,1z"
12040,1257,Rua 228 & Rua Uberaba,rua 228,rua 228,57,,,77.1887,-16.679259,-49.233364,9,gyn_east,"https://www.instantstreetview.com/@-16.679259,-49.233364,77.1887h,0p,1z"
12046,1261,[Unset] & [Unset],rua 33,rua 33,10,,,170.103,-16.688731,-49.238457,9,gyn_east,"https://www.instantstreetview.com/@-16.688731,-49.238457,170.103h,0p,1z"
12049,1263,[Unset] & [Unset],rua 77,rua 77,,,,169.584,-16.700144,-49.238041,9,gyn_east,"https://www.instantstreetview.com/@-16.700144,-49.238041,169.584h,0p,1z"
12050,1263,[Unset] & [Unset],rua 77,rua 77,,,,-96.7893,-16.699989,-49.238127,9,gyn_east,"https://www.instantstreetview.com/@-16.699989,-49.238127,-96.7893h,0p,1z"
12053,1265,[Unset] & [Unset],rua 10,rua 10,377,,,-106.473,-16.678919,-49.251023,9,gyn_east,"https://www.instantstreetview.com/@-16.678919,-49.251023,-106.473h,0p,1z"
12054,1266,[Unset] & [Unset],rua 243,rua 243,,,,-140.69,-16.682211,-49.243657,9,gyn_east,"https://www.instantstreetview.com/@-16.682211,-49.243657,-140.69h,0p,1z"
12057,1047,[Unset] & [Unset],rua 225,rua 225,646,,,165.471,-16.671779,-49.239906,9,gyn_east,"https://www.instantstreetview.com/@-16.671779,-49.239906,165.471h,0p,1z"
12064,1525,[Unset] & [Unset],6 Avenida,6 Avenida,,,,-34.831,-16.686683,-49.238188,9,gyn_east,"https://www.instantstreetview.com/@-16.686683,-49.238188,-34.831h,0p,1z"
12065,1274,Avenida D & Avenida Fued José Sebba,Avenida D,Avenida D,16,,,-150.272,-16.689546,-49.240657,9,gyn_east,"https://www.instantstreetview.com/@-16.689546,-49.240657,-150.272h,0p,1z"
12071,1276,[Unset] & [Unset],rua 27,rua 27,,,,-149.89,-16.694176,-49.239454,9,gyn_east,"https://www.instantstreetview.com/@-16.694176,-49.239454,-149.89h,0p,1z"
12074,1278,[Unset] & [Unset],rua 14,rua 14,,,,168.274,-16.704654,-49.232864,9,gyn_east,"https://www.instantstreetview.com/@-16.704654,-49.232864,168.274h,0p,1z"
12076,2818,[Unset] & [Unset],rua 228-C,rua 228-C,,,,-156.067,-16.680094,-49.233901,9,gyn_east,"https://www.instantstreetview.com/@-16.680094,-49.233901,-156.067h,0p,1z"
12079,1281,[Unset] & [Unset],rua 228,rua 228,534,,,-106.24,-16.680434,-49.237673,9,gyn_east,"https://www.instantstreetview.com/@-16.680434,-49.237673,-106.24h,0p,1z"
12097,1002,[Unset] & [Unset],rua 220,rua 220,,,,86.6879,-16.684287,-49.242466,9,gyn_east,"https://www.instantstreetview.com/@-16.684287,-49.242466,86.6879h,0p,1z"
12098,1289,[Unset] & [Unset],rua 261,rua 261,109,,Barbearia Master,37.1548,-16.672975,-49.235167,9,gyn_east,"https://www.instantstreetview.com/@-16.672975,-49.235167,37.1548h,0p,1z"
12100,1290,[Unset] & [Unset],rua 97,rua 97,,,,-39.017,-16.682416,-49.254886,9,gyn_east,"https://www.instantstreetview.com/@-16.682416,-49.254886,-39.017h,0p,1z"
12103,1291,Rua 226 & Avenida Universitária,Avenida Universitária,Avenida Universitária,1620,,,76.138,-16.676083,-49.240475,9,gyn_east,"https://www.instantstreetview.com/@-16.676083,-49.240475,76.138h,0p,1z"
12105,1293,[Unset] & [Unset],rua 250,rua 250,295,,,-8.20777,-16.680988,-49.235636,9,gyn_east,"https://www.instantstreetview.com/@-16.680988,-49.235636,-8.20777h,0p,1z"
12106,1293,[Unset] & [Unset],rua 227 A,rua 227 A,,,,-106.447,-16.681103,-49.235794,9,gyn_east,"https://www.instantstreetview.com/@-16.681103,-49.235794,-106.447h,0p,1z"
12109,1294,[Unset] & [Unset],rua 115,rua 115,,,,71.5991,-16.698929,-49.248362,9,gyn_east,"https://www.instantstreetview.com/@-16.698929,-49.248362,71.5991h,0p,1z"
12110,1294,[Unset] & [Unset],Avenida Deputado Jamel Cecílio,Avenida Deputado Jamel Cecílio,,,,-55.6892,-16.698807,-49.248562,9,gyn_east,"https://www.instantstreetview.com/@-16.698807,-49.248562,-55.6892h,0p,1z"
12117,1298,[Unset] & [Unset],Avenida C,Avenida C,286,,,139.577,-16.688711,-49.236628,9,gyn_east,"https://www.instantstreetview.com/@-16.688711,-49.236628,139.577h,0p,1z"
12118,1300,Avenida E & Rua 59,Avenida E,Avenida E,,,,-19.121,-16.69881,-49.242693,9,gyn_east,"https://www.instantstreetview.com/@-16.69881,-49.242693,-19.121h,0p,1z"
12119,1300,Avenida E & Rua 59,rua 59,rua 59,215,,,69.4286,-16.698914,-49.242458,9,gyn_east,"https://www.instantstreetview.com/@-16.698914,-49.242458,69.4286h,0p,1z"
12123,1302,[Unset] & [Unset],rua 58,rua 58,,,,-93.0367,-16.69716,-49.242605,9,gyn_east,"https://www.instantstreetview.com/@-16.69716,-49.242605,-93.0367h,0p,1z"
12127,2773,[Unset] & [Unset],Alameda dos Ipes,Alameda dos Ipes,,,,86.9905,-16.708467,-49.240134,9,gyn_east,"https://www.instantstreetview.com/@-16.708467,-49.240134,86.9905h,0p,1z"
12129,1305,[Unset] & [Unset],rua 108,rua 108,,,,162.736,-16.690194,-49.251028,9,gyn_east,"https://www.instantstreetview.com/@-16.690194,-49.251028,162.736h,0p,1z"
12131,1133,[Unset] & [Unset],rua 69,rua 69,,,,36.8457,-16.706875,-49.23258,9,gyn_east,"https://www.instantstreetview.com/@-16.706875,-49.23258,36.8457h,0p,1z"
12132,1243,[Unset] & [Unset],rua 244,rua 244,,,,-163.673,-16.686484,-49.244728,9,gyn_east,"https://www.instantstreetview.com/@-16.686484,-49.244728,-163.673h,0p,1z"
12135,1307,Rua 6 & Rua 3,rua 3,rua 3,,,,73.1497,-16.675524,-49.255975,9,gyn_east,"https://www.instantstreetview.com/@-16.675524,-49.255975,73.1497h,0p,1z"
12136,1308,[Unset] & [Unset],rua 203,rua 203,273,,,76.4892,-16.687637,-49.240809,9,gyn_east,"https://www.instantstreetview.com/@-16.687637,-49.240809,76.4892h,0p,1z"
12138,1310,[Unset] & [Unset],Avenida Deputado Jamel Cecílio,Avenida Deputado Jamel Cecílio,,,,127.091,-16.704229,-49.241513,9,gyn_east,"https://www.instantstreetview.com/@-16.704229,-49.241513,127.091h,0p,1z"
12142,1311,Rua 217 & 12ª Avenida,12 Avenida,12 Avenida,numero 397,,Rei Do Minoxidil ( Goiania ),1.50727,-16.686586,-49.242638,9,gyn_east,"https://www.instantstreetview.com/@-16.686586,-49.242638,1.50727h,0p,1z"
12144,1313,[Unset] & [Unset],rua 32,rua 32,,,,176.435,-16.691012,-49.234207,9,gyn_east,"https://www.instantstreetview.com/@-16.691012,-49.234207,176.435h,0p,1z"
12146,1101,Rua 24 & Rua 10,rua 24,rua 24,,,,1.27028,-16.679017,-49.251577,9,gyn_east,"https://www.instantstreetview.com/@-16.679017,-49.251577,1.27028h,0p,1z"
12147,1315,[Unset] & [Unset],Praça Universitária,Praça Universitária,,,,53.76,-16.67791,-49.244486,9,gyn_east,"https://www.instantstreetview.com/@-16.67791,-49.244486,53.76h,0p,1z"
12148,1316,Rua 24 & Rua 3,rua 3,rua 3,,,,72.7062,-16.6744614357,-49.2524118056,9,gyn_east,"https://www.instantstreetview.com/@-16.6744614357,-49.2524118056,72.7062h,0p,1z"
12160,1324,[Unset] & [Unset],rua 234,rua 234,,,,-79.7788,-16.675203,-49.247759,9,gyn_east,"https://www.instantstreetview.com/@-16.675203,-49.247759,-79.7788h,0p,1z"
12161,1324,[Unset] & [Unset],rua 229,rua 229,225,,,30.491,-16.675131,-49.24755,9,gyn_east,"https://www.instantstreetview.com/@-16.675131,-49.24755,30.491h,0p,1z"
12162,1326,[Unset] & [Unset],7 Avenida,7 Avenida,34,,,162.613,-16.682689,-49.241603,9,gyn_east,"https://www.instantstreetview.com/@-16.682689,-49.241603,162.613h,0p,1z"
12169,1330,Rua 55 & Rua 61,rua 61,rua 61,92,,,-109.769,-16.700159,-49.240646,9,gyn_east,"https://www.instantstreetview.com/@-16.700159,-49.240646,-109.769h,0p,1z"
12171,1331,[Unset] & [Unset],rua 226,rua 226,,,,163.324,-16.677698,-49.240204,9,gyn_east,"https://www.instantstreetview.com/@-16.677698,-49.240204,163.324h,0p,1z"
12174,1333,Rua 240 & Rua 239,rua 240,rua 240,,,,73.4234,-16.68018,-49.24608,9,gyn_east,"https://www.instantstreetview.com/@-16.68018,-49.24608,73.4234h,0p,1z"
12182,1338,[Unset] & [Unset],rua 203,rua 203,,,,-105.09,-16.68689,-49.238423,9,gyn_east,"https://www.instantstreetview.com/@-16.68689,-49.238423,-105.09h,0p,1z"
12184,1340,[Unset] & [Unset],Avenida Araguaia,Avenida Araguaia,,,,14.3867,-16.676604,-49.255375,9,gyn_east,"https://www.instantstreetview.com/@-16.676604,-49.255375,14.3867h,0p,1z"
