	VAN_ID	DAY	METHOD	CLIENT_DISTANCE_COST	CLIENT_DURATION_COST	OPERATOR_DISTANCE_COST	OPERATOR_DURATION_COST
16	48	4	CORNER-TO-CORNER	6.5977	79.59166666666667	231.6391	315.76666666666665
17	34	4	CORNER-TO-CORNER	6.879899999999999	82.96500000000002	223.47379999999998	306.72499999999997
18	45	4	CORNER-TO-CORNER	5.58	67.23833333333334	236.7049	321.93833333333333
19	32	4	CORNER-TO-CORNER	8.0519	97.40166666666667	251.85829999999999	348.4316666666667
20	56	4	CORNER-TO-CORNER	4.786499999999999	57.708333333333336	212.93269999999998	282.65000000000003
21	25	4	CORNER-TO-CORNER	7.6705	92.29166666666666	267.3053	361.57
22	31	4	CORNER-TO-CORNER	7.123099999999999	85.96333333333334	280.08689999999996	381.54666666666674
23	43	4	CORNER-TO-CORNER	5.4092	65.33666666666667	214.7238	294.5566666666667
24	27	4	CORNER-TO-CORNER	6.9594000000000005	83.75500000000001	233.2677	316.99499999999995
25	46	4	CORNER-TO-CORNER	6.2492	75.50833333333334	243.28870000000003	330.6033333333333
26	52	4	CORNER-TO-CORNER	5.2965	63.846666666666664	233.7463	314.95166666666665
27	28	4	CORNER-TO-CORNER	5.1088000000000005	61.70666666666666	255.0023	334.8183333333333
28	33	4	CORNER-TO-CORNER	6.1044	73.58	248.8069	336.0533333333334
29	51	4	CORNER-TO-CORNER	5.989699999999999	72.35333333333332	234.57160000000002	314.975
30	36	4	CORNER-TO-CORNER	7.9737	96.26833333333333	276.6264	375.34833333333336
31	41	4	CORNER-TO-CORNER	7.5762	91.60666666666667	239.22929999999997	338.7666666666666
0	63	23	CORNER-TO-CORNER	6.327999999999999	76.40499999999999	241.02129999999997	312.0133333333333
1	54	23	CORNER-TO-CORNER	6.8017	82.00666666666667	228.3151	305.72833333333335
2	58	23	CORNER-TO-CORNER	4.989800000000002	60.06666666666667	183.90639999999996	251.09999999999997
3	42	23	CORNER-TO-CORNER	6.253300000000001	75.25999999999999	228.0047	309.5733333333333
4	62	23	CORNER-TO-CORNER	5.032	60.69666666666667	210.51170000000002	283.93166666666673
5	40	23	CORNER-TO-CORNER	6.341900000000001	76.67166666666667	224.37280000000004	306.2183333333334
6	38	23	CORNER-TO-CORNER	6.628799999999999	80.03166666666665	258.0796	344.71333333333337
7	26	23	CORNER-TO-CORNER	8.5943	103.68499999999999	229.1904	312.2333333333333
8	55	23	CORNER-TO-CORNER	5.956999999999999	71.82333333333334	263.5761	357.41666666666663
9	47	23	CORNER-TO-CORNER	5.745699999999999	69.33333333333334	223.45410000000004	301.5033333333334
10	24	23	CORNER-TO-CORNER	6.483600000000001	78.03833333333333	260.56630000000007	353.0233333333334
11	57	23	CORNER-TO-CORNER	5.9109	71.29333333333334	237.573	320.8
12	23	23	CORNER-TO-CORNER	7.530400000000001	91.03666666666668	284.3704	392.6933333333333
13	60	23	CORNER-TO-CORNER	7.8504000000000005	94.46833333333333	254.0192	346.06499999999994
14	61	23	CORNER-TO-CORNER	6.5248	78.76666666666667	273.71810000000005	362.8016666666667
15	44	23	CORNER-TO-CORNER	5.877999999999999	71.16333333333333	239.27320000000003	331.87666666666667
16	50	23	CORNER-TO-CORNER	6.082299999999998	73.705	249.5676	349.9283333333333
17	29	23	CORNER-TO-CORNER	5.8337	70.30833333333334	215.47760000000002	300.14500000000004
18	49	23	CORNER-TO-CORNER	5.4946	66.26	227.4961	295.83333333333326
19	53	23	CORNER-TO-CORNER	6.4178	77.28166666666667	254.73100000000005	332.765
20	48	23	CORNER-TO-CORNER	6.411900000000001	77.32166666666669	268.4933	358.565
21	34	23	CORNER-TO-CORNER	2.7846000000000006	33.54666666666667	122.3284	165.94666666666666
22	45	23	CORNER-TO-CORNER	4.8675	58.91333333333333	227.18169999999998	299.00166666666667
23	32	23	CORNER-TO-CORNER	5.6025	67.435	237.92669999999998	316.42333333333335
24	56	23	CORNER-TO-CORNER	5.804399999999999	70.03333333333333	239.12170000000006	322.3666666666667
25	25	23	CORNER-TO-CORNER	5.2731	63.57333333333333	232.87290000000004	322.4800000000001
26	59	23	CORNER-TO-CORNER	6.6023	79.59666666666665	251.20869999999996	332.35833333333335
27	43	23	CORNER-TO-CORNER	8.236799999999999	99.04833333333333	240.61280000000002	326.37666666666667
28	31	23	CORNER-TO-CORNER	4.7951000000000015	58.103333333333325	245.27829999999997	335.25999999999993
29	35	23	CORNER-TO-CORNER	5.4072	65.39333333333333	236.8868	300.755
30	27	23	CORNER-TO-CORNER	7.1957	86.78333333333332	243.19219999999999	346.3066666666667
31	46	23	CORNER-TO-CORNER	6.3833	77.01833333333335	249.2902	338.7300000000001
32	52	23	CORNER-TO-CORNER	6.029599999999999	72.87833333333333	226.34130000000002	312.7616666666667
33	28	23	CORNER-TO-CORNER	6.3866	76.95833333333333	273.45059999999995	364.8216666666668
34	33	23	CORNER-TO-CORNER	5.709099999999999	68.83666666666667	236.55790000000002	322.64833333333337
35	51	23	CORNER-TO-CORNER	6.4556	78.00666666666666	220.8858	295.7033333333333
36	36	23	CORNER-TO-CORNER	5.8943	71.25500000000001	221.045	301.35499999999996
37	41	23	CORNER-TO-CORNER	6.059799999999999	73.26499999999999	258.0822	343.23499999999996
0	42	26	DOOR-TO-DOOR	0.0	0.0	212.58500000000004	282.94166666666666
1	40	26	DOOR-TO-DOOR	0.0	0.0	142.8834	184.89833333333337
2	38	26	DOOR-TO-DOOR	0.0	0.0	245.2385	320.99666666666667
3	26	26	DOOR-TO-DOOR	0.0	0.0	183.08359999999996	246.38
4	47	26	DOOR-TO-DOOR	0.0	0.0	179.22520000000003	234.04166666666663
5	24	26	DOOR-TO-DOOR	0.0	0.0	187.56300000000002	252.63000000000005
6	23	26	DOOR-TO-DOOR	0.0	0.0	248.9251	345.6333333333334
7	44	26	DOOR-TO-DOOR	0.0	0.0	208.13240000000002	271.6883333333333
8	50	26	DOOR-TO-DOOR	0.0	0.0	200.38509999999997	265.3066666666667
9	29	26	DOOR-TO-DOOR	0.0	0.0	28.772599999999997	39.08
10	49	26	DOOR-TO-DOOR	0.0	0.0	196.19080000000002	265.71000000000004
11	48	26	DOOR-TO-DOOR	0.0	0.0	197.7837	254.63166666666666
12	34	26	DOOR-TO-DOOR	0.0	0.0	247.5016	327.09999999999997
13	45	26	DOOR-TO-DOOR	0.0	0.0	175.1264	233.3966666666667
14	32	26	DOOR-TO-DOOR	0.0	0.0	194.1004	260.0683333333333
15	25	26	DOOR-TO-DOOR	0.0	0.0	171.8354	225.34333333333333
16	31	26	DOOR-TO-DOOR	0.0	0.0	184.31689999999998	237.07166666666666
17	43	26	DOOR-TO-DOOR	0.0	0.0	202.5231	257.6983333333333
18	35	26	DOOR-TO-DOOR	0.0	0.0	190.1966	256.77333333333337
19	27	26	DOOR-TO-DOOR	0.0	0.0	184.0252	245.87999999999997
20	46	26	DOOR-TO-DOOR	0.0	0.0	211.58100000000002	280.535
21	28	26	DOOR-TO-DOOR	0.0	0.0	152.03140000000002	201.82666666666668
22	33	26	DOOR-TO-DOOR	0.0	0.0	191.98180000000002	250.36
23	36	26	DOOR-TO-DOOR	0.0	0.0	244.792	324.65333333333336
24	41	26	DOOR-TO-DOOR	0.0	0.0	209.03969999999998	276.7783333333333
0	63	18	DOOR-TO-DOOR	0.0	0.0	289.5218000000001	390.11333333333334
1	58	18	DOOR-TO-DOOR	0.0	0.0	274.8606	386.94166666666666
2	54	18	DOOR-TO-DOOR	0.0	0.0	220.69969999999998	307.84833333333336
3	42	18	DOOR-TO-DOOR	0.0	0.0	246.4763	346.99333333333334
4	62	18	DOOR-TO-DOOR	0.0	0.0	243.42789999999997	331.0833333333333
5	40	18	DOOR-TO-DOOR	0.0	0.0	250.9561	339.035
6	38	18	DOOR-TO-DOOR	0.0	0.0	150.015	204.94833333333335
7	26	18	DOOR-TO-DOOR	0.0	0.0	244.8788	347.7833333333333
8	55	18	DOOR-TO-DOOR	0.0	0.0	237.036	330.58
9	47	18	DOOR-TO-DOOR	0.0	0.0	253.98980000000003	340.23999999999995
10	24	18	DOOR-TO-DOOR	0.0	0.0	249.9669	353.5766666666667
11	57	18	DOOR-TO-DOOR	0.0	0.0	215.50370000000004	288.25833333333327
12	23	18	DOOR-TO-DOOR	0.0	0.0	238.49949999999998	340.1166666666666
13	60	18	DOOR-TO-DOOR	0.0	0.0	288.5908	388.35166666666663
14	61	18	DOOR-TO-DOOR	0.0	0.0	251.74880000000002	344.7533333333333
15	44	18	DOOR-TO-DOOR	0.0	0.0	278.19489999999996	386.10333333333335
16	50	18	DOOR-TO-DOOR	0.0	0.0	222.44549999999998	317.8633333333334
17	29	18	DOOR-TO-DOOR	0.0	0.0	255.77989999999997	359.5566666666666
18	30	18	DOOR-TO-DOOR	0.0	0.0	82.58	114.63499999999999
19	49	18	DOOR-TO-DOOR	0.0	0.0	240.7706	335.74333333333334
20	53	18	DOOR-TO-DOOR	0.0	0.0	207.6797	291.31
21	48	18	DOOR-TO-DOOR	0.0	0.0	265.8366	355.1383333333334
22	34	18	DOOR-TO-DOOR	0.0	0.0	238.76389999999998	333.61833333333334
23	45	18	DOOR-TO-DOOR	0.0	0.0	245.52949999999998	341.6733333333333
24	32	18	DOOR-TO-DOOR	0.0	0.0	272.4064	369.80833333333334
25	56	18	DOOR-TO-DOOR	0.0	0.0	277.1603	373.0466666666666
26	25	18	DOOR-TO-DOOR	0.0	0.0	263.73830000000004	352.88500000000005
27	59	18	DOOR-TO-DOOR	0.0	0.0	249.0514	349.78333333333325
28	43	18	DOOR-TO-DOOR	0.0	0.0	244.37380000000002	340.67333333333335
29	31	18	DOOR-TO-DOOR	0.0	0.0	240.45789999999997	334.01000000000005
30	35	18	DOOR-TO-DOOR	0.0	0.0	150.05880000000002	202.31333333333333
31	27	18	DOOR-TO-DOOR	0.0	0.0	227.3275	313.90333333333336
32	46	18	DOOR-TO-DOOR	0.0	0.0	223.76609999999997	329.7399999999999
33	52	18	DOOR-TO-DOOR	0.0	0.0	236.06710000000004	341.53333333333336
34	28	18	DOOR-TO-DOOR	0.0	0.0	212.26350000000002	290.1016666666667
35	33	18	DOOR-TO-DOOR	0.0	0.0	244.4162	338.3516666666667
36	51	18	DOOR-TO-DOOR	0.0	0.0	254.04230000000004	335.0483333333333
37	36	18	DOOR-TO-DOOR	0.0	0.0	236.41580000000002	326.6433333333334
38	41	18	DOOR-TO-DOOR	0.0	0.0	243.4608	331.5533333333333
0	42	26	CORNER-TO-CORNER	4.1236	49.83833333333334	210.32090000000002	277.99999999999994
1	40	26	CORNER-TO-CORNER	3.2244000000000006	38.95833333333333	142.6635	184.47000000000003
2	38	26	CORNER-TO-CORNER	4.241500000000001	50.955000000000005	244.01909999999998	312.75166666666667
3	26	26	CORNER-TO-CORNER	3.3188000000000004	40.185	178.84100000000004	239.96166666666667
4	47	26	CORNER-TO-CORNER	4.298500000000001	51.84833333333333	174.66390000000004	223.31333333333333
5	24	26	CORNER-TO-CORNER	4.1106	49.60833333333333	180.3929	239.49666666666667
6	23	26	CORNER-TO-CORNER	4.7761	57.61833333333333	245.55849999999995	335.28833333333336
7	44	26	CORNER-TO-CORNER	3.8173000000000004	46.00666666666667	205.5216	266.9616666666666
8	50	26	CORNER-TO-CORNER	4.4548000000000005	53.65333333333334	200.15820000000002	258.2416666666667
9	29	26	CORNER-TO-CORNER	0.8014000000000001	9.621666666666666	28.3615	38.470000000000006
10	49	26	CORNER-TO-CORNER	4.216899999999999	50.96666666666667	196.16160000000002	259.22833333333335
11	48	26	CORNER-TO-CORNER	2.6746	32.291666666666664	195.2509	251.59166666666664
12	34	26	CORNER-TO-CORNER	3.9205	47.126666666666665	242.95770000000002	318.1033333333333
13	45	26	CORNER-TO-CORNER	2.9606999999999997	35.68666666666667	172.3576	226.5683333333333
14	32	26	CORNER-TO-CORNER	4.0844	49.2	190.88109999999998	250.03499999999997
15	25	26	CORNER-TO-CORNER	3.1576	37.985	168.4771	223.04833333333335
16	31	26	CORNER-TO-CORNER	3.6917000000000004	44.65833333333334	173.61960000000002	225.71333333333334
17	43	26	CORNER-TO-CORNER	3.9223	47.51833333333333	201.3886	257.3433333333333
18	35	26	CORNER-TO-CORNER	3.4483	41.69	186.6193	248.15833333333336
19	27	26	CORNER-TO-CORNER	3.6361	43.8	183.813	238.20999999999998
20	46	26	CORNER-TO-CORNER	4.7643	57.39333333333333	208.73009999999996	275.96333333333337
21	28	26	CORNER-TO-CORNER	2.9979	36.019999999999996	150.2053	195.70000000000002
22	33	26	CORNER-TO-CORNER	3.8001	45.68500000000001	190.78710000000004	248.1266666666667
23	36	26	CORNER-TO-CORNER	4.744999999999999	57.153333333333336	243.69289999999998	314.2683333333333
24	41	26	CORNER-TO-CORNER	4.342700000000001	52.36333333333334	206.09529999999995	271.8283333333333
0	54	22	DOOR-TO-DOOR	0.0	0.0	256.468	343.5083333333333
1	58	22	DOOR-TO-DOOR	0.0	0.0	214.71869999999998	293.6966666666667
2	63	22	DOOR-TO-DOOR	0.0	0.0	218.1182	304.45
3	42	22	DOOR-TO-DOOR	0.0	0.0	253.621	342.75666666666666
4	62	22	DOOR-TO-DOOR	0.0	0.0	245.5942	357.88166666666666
5	40	22	DOOR-TO-DOOR	0.0	0.0	254.14610000000002	349.2183333333333
6	38	22	DOOR-TO-DOOR	0.0	0.0	216.7039	302.9333333333334
7	26	22	DOOR-TO-DOOR	0.0	0.0	257.406	352.005
8	55	22	DOOR-TO-DOOR	0.0	0.0	152.90980000000002	207.31666666666666
9	47	22	DOOR-TO-DOOR	0.0	0.0	243.0673	332.06
10	24	22	DOOR-TO-DOOR	0.0	0.0	230.4755	317.7633333333333
11	57	22	DOOR-TO-DOOR	0.0	0.0	268.5167	373.6
12	23	22	DOOR-TO-DOOR	0.0	0.0	267.7188	382.1766666666666
13	60	22	DOOR-TO-DOOR	0.0	0.0	213.7896	296.41499999999996
14	61	22	DOOR-TO-DOOR	0.0	0.0	231.3514	330.7916666666667
15	44	22	DOOR-TO-DOOR	0.0	0.0	267.6415	353.8950000000001
16	50	22	DOOR-TO-DOOR	0.0	0.0	249.5426	345.3333333333333
17	29	22	DOOR-TO-DOOR	0.0	0.0	212.75719999999998	302.08500000000004
18	49	22	DOOR-TO-DOOR	0.0	0.0	294.1646	396.8016666666667
19	53	22	DOOR-TO-DOOR	0.0	0.0	229.1933	316.98
20	48	22	DOOR-TO-DOOR	0.0	0.0	256.0956	340.67333333333335
21	34	22	DOOR-TO-DOOR	0.0	0.0	200.4609	265.4083333333333
22	45	22	DOOR-TO-DOOR	0.0	0.0	233.5984	321.3183333333333
23	32	22	DOOR-TO-DOOR	0.0	0.0	238.36999999999998	331.7716666666667
24	56	22	DOOR-TO-DOOR	0.0	0.0	209.494	299.4433333333333
25	25	22	DOOR-TO-DOOR	0.0	0.0	154.50869999999995	208.84499999999997
26	59	22	DOOR-TO-DOOR	0.0	0.0	236.20440000000002	325.13
27	43	22	DOOR-TO-DOOR	0.0	0.0	249.08509999999998	343.40833333333336
28	31	22	DOOR-TO-DOOR	0.0	0.0	224.15889999999996	310.92
29	35	22	DOOR-TO-DOOR	0.0	0.0	257.57189999999997	352.665
30	27	22	DOOR-TO-DOOR	0.0	0.0	217.6947	310.3166666666667
31	46	22	DOOR-TO-DOOR	0.0	0.0	261.7195	350.67
32	52	22	DOOR-TO-DOOR	0.0	0.0	242.83919999999998	336.255
33	28	22	DOOR-TO-DOOR	0.0	0.0	254.17869999999996	349.055
34	33	22	DOOR-TO-DOOR	0.0	0.0	272.57219999999995	367.3883333333332
35	51	22	DOOR-TO-DOOR	0.0	0.0	207.0898	284.74833333333333
36	36	22	DOOR-TO-DOOR	0.0	0.0	245.85490000000004	340.67499999999995
37	41	22	DOOR-TO-DOOR	0.0	0.0	274.9083	381.2183333333333
0	54	5	GA 1	3.0243	36.35	104.47690000000001	142.26500000000001
1	42	5	GA 1	5.837	70.37166666666668	202.35629999999998	265.83666666666664
2	40	5	GA 1	5.5319	66.57333333333334	227.0796	299.72166666666664
3	38	5	GA 1	6.6958	80.66166666666665	247.2555	338.63
4	26	5	GA 1	4.7017	56.82666666666667	229.6469	299.215
5	47	5	GA 1	3.9863999999999997	47.965	173.49470000000002	223.88500000000002
6	55	5	GA 1	1.1006	13.388333333333334	53.7997	77.01166666666667
7	24	5	GA 1	4.723899999999999	56.88166666666667	197.0171	268.09
8	23	5	GA 1	4.239099999999999	51.031666666666666	196.89800000000002	254.69833333333332
9	44	5	GA 1	6.0035	72.27833333333334	220.31849999999997	290.18666666666667
10	50	5	GA 1	3.988800000000001	48.22166666666667	209.35389999999998	281.5083333333333
11	29	5	GA 1	5.0262	60.614999999999995	194.22899999999998	254.37333333333336
12	49	5	GA 1	3.9671	47.97333333333333	163.402	220.75
13	45	5	GA 1	5.3073	64.01333333333332	228.63419999999996	304.93999999999994
14	32	5	GA 1	5.9235	71.28499999999998	247.9842	333.29499999999996
15	25	5	GA 1	0.5341	6.506666666666667	30.0515	37.295
16	43	5	GA 1	3.4903999999999997	41.93666666666666	187.0589	254.05666666666667
17	31	5	GA 1	6.7124	80.80833333333335	214.6476	282.02333333333337
18	27	5	GA 1	5.860900000000001	70.74666666666666	226.34780000000003	316.31500000000005
19	46	5	GA 1	6.164	74.33000000000001	238.2826	318.715
20	52	5	GA 1	8.229	99.00666666666667	241.5067	318.9316666666666
21	28	5	GA 1	8.036	96.89666666666665	244.9334	336.6233333333332
22	33	5	GA 1	4.2728	51.57500000000001	208.02900000000002	271.42333333333335
23	51	5	GA 1	4.5309	54.44333333333333	184.3544	238.78333333333333
24	36	5	GA 1	0.7324999999999999	8.858333333333334	15.6434	20.810000000000002
25	41	5	GA 1	1.7601	21.15833333333333	66.5536	89.35500000000002
0	54	4	GA 1	8.0209	96.55000000000001	269.787	390.015
1	42	4	GA 1	6.714500000000001	80.94500000000001	259.8732	357.6383333333334
2	40	4	GA 1	6.987900000000001	84.35	248.2529	337.95833333333337
3	38	4	GA 1	1.0375	12.486666666666666	65.67580000000001	84.80166666666666
4	26	4	GA 1	6.9006	83.24666666666667	259.16769999999997	361.12666666666667
5	47	4	GA 1	7.124899999999999	85.75166666666667	250.79	352.44833333333327
6	55	4	GA 1	7.906300000000001	95.23666666666666	236.8654	338.87
7	24	4	GA 1	9.129599999999998	110.25999999999999	223.8889	314.27
8	57	4	GA 1	7.023200000000001	84.76166666666666	249.98080000000002	343.5316666666667
9	23	4	GA 1	8.8334	106.46333333333335	247.96429999999998	346.2333333333333
10	44	4	GA 1	5.5662	66.92166666666667	235.8225	316.3566666666667
11	50	4	GA 1	7.519	90.68666666666668	266.08089999999993	366.8966666666667
12	29	4	GA 1	8.7448	105.24	276.6235	381.5116666666667
13	30	4	GA 1	6.267600000000001	75.40333333333332	262.9549	361.68
14	49	4	GA 1	6.175900000000001	74.57333333333332	201.44809999999995	289.82
15	53	4	GA 1	8.1176	97.71166666666666	267.3355	360.855
16	48	4	GA 1	6.1327	74.11166666666666	244.2968	332.96166666666664
17	34	4	GA 1	7.770500000000001	93.59166666666667	220.25349999999997	309.1566666666667
18	45	4	GA 1	7.1606	86.35333333333334	241.43739999999997	330.4566666666667
19	32	4	GA 1	5.457599999999999	65.855	257.2079	359.3633333333334
20	56	4	GA 1	5.0064	60.55	211.9834	287.52
21	25	4	GA 1	8.8152	106.50666666666667	273.15759999999995	374.0816666666666
22	31	4	GA 1	9.345	112.69333333333331	283.10229999999996	388.40166666666664
23	43	4	GA 1	5.536000000000001	66.59	215.69389999999999	307.8366666666666
24	27	4	GA 1	6.8889	82.80833333333334	234.52590000000004	323.00333333333333
25	46	4	GA 1	5.9002	71.25500000000001	244.98490000000004	334.0333333333333
26	52	4	GA 1	7.591500000000001	91.44666666666666	237.61599999999999	328.93
27	28	4	GA 1	6.688600000000001	80.705	252.1304	340.3033333333333
28	33	4	GA 1	7.288899999999999	87.84333333333333	255.00400000000002	347.19500000000005
29	51	4	GA 1	6.3265	76.58000000000001	236.05020000000002	319.7283333333333
30	36	4	GA 1	6.5600000000000005	79.33333333333333	268.79859999999996	379.86500000000007
31	41	4	GA 1	6.9025	83.71833333333333	235.96580000000003	344.815
0	54	9	DOOR-TO-DOOR	0.0	0.0	269.4999	364.64
1	42	9	DOOR-TO-DOOR	0.0	0.0	277.26869999999997	376.5433333333333
2	40	9	DOOR-TO-DOOR	0.0	0.0	262.0294	359.1766666666667
3	38	9	DOOR-TO-DOOR	0.0	0.0	245.1705	331.1766666666667
4	26	9	DOOR-TO-DOOR	0.0	0.0	263.40860000000004	359.00999999999993
5	55	9	DOOR-TO-DOOR	0.0	0.0	219.0221	304.87333333333333
6	47	9	DOOR-TO-DOOR	0.0	0.0	245.55759999999998	344.6016666666668
7	24	9	DOOR-TO-DOOR	0.0	0.0	283.9740000000001	386.9416666666666
8	57	9	DOOR-TO-DOOR	0.0	0.0	279.0056000000001	386.3649999999999
9	23	9	DOOR-TO-DOOR	0.0	0.0	280.22499999999997	377.215
10	44	9	DOOR-TO-DOOR	0.0	0.0	289.50620000000004	395.63
11	50	9	DOOR-TO-DOOR	0.0	0.0	260.0882	358.85833333333323
12	29	9	DOOR-TO-DOOR	0.0	0.0	252.8907	360.125
13	30	9	DOOR-TO-DOOR	0.0	0.0	283.203	376.63833333333343
14	49	9	DOOR-TO-DOOR	0.0	0.0	272.3985	376.63666666666666
15	53	9	DOOR-TO-DOOR	0.0	0.0	225.13700000000003	312.8833333333334
16	48	9	DOOR-TO-DOOR	0.0	0.0	286.2396	401.21500000000003
17	34	9	DOOR-TO-DOOR	0.0	0.0	262.9365	348.20166666666665
18	45	9	DOOR-TO-DOOR	0.0	0.0	285.2325	392.1966666666666
19	32	9	DOOR-TO-DOOR	0.0	0.0	276.29709999999994	387.5166666666666
20	56	9	DOOR-TO-DOOR	0.0	0.0	265.3523	366.5983333333334
21	25	9	DOOR-TO-DOOR	0.0	0.0	245.33540000000002	343.985
22	31	9	DOOR-TO-DOOR	0.0	0.0	255.29999999999998	360.7216666666667
23	43	9	DOOR-TO-DOOR	0.0	0.0	242.60849999999994	336.11999999999995
24	35	9	DOOR-TO-DOOR	0.0	0.0	289.4957	399.8183333333334
25	27	9	DOOR-TO-DOOR	0.0	0.0	242.45209999999997	338.5516666666667
26	46	9	DOOR-TO-DOOR	0.0	0.0	256.7196	363.22833333333324
27	52	9	DOOR-TO-DOOR	0.0	0.0	301.6572	434.5083333333333
28	28	9	DOOR-TO-DOOR	0.0	0.0	265.72180000000003	368.3083333333334
29	33	9	DOOR-TO-DOOR	0.0	0.0	226.69880000000003	301.8066666666666
30	51	9	DOOR-TO-DOOR	0.0	0.0	258.41110000000003	360.2116666666667
31	36	9	DOOR-TO-DOOR	0.0	0.0	278.59549999999996	380.36166666666674
0	63	23	GA 2	6.1873	74.61500000000001	246.85240000000002	325.2866666666667
1	54	23	GA 2	6.5672	79.25666666666667	234.3696	319.67
2	58	23	GA 2	5.204799999999999	62.870000000000005	185.6457	255.095
3	42	23	GA 2	7.6065000000000005	91.63666666666664	231.3664	316.1550000000001
4	62	23	GA 2	5.7421	69.185	208.8989	284.06666666666666
5	40	23	GA 2	6.0746	73.37666666666668	228.5458	320.7033333333333
6	38	23	GA 2	7.948200000000001	95.875	260.67870000000005	351.0883333333333
7	26	23	GA 2	10.138600000000002	122.23166666666668	233.0059	319.90833333333336
8	55	23	GA 2	8.047799999999999	97.01833333333335	265.9277000000001	363.5650000000001
9	47	23	GA 2	7.2105	86.79833333333333	224.07369999999997	313.69666666666666
10	24	23	GA 2	6.7176	80.73833333333333	267.1975	366.0583333333334
11	57	23	GA 2	7.6809	92.57666666666665	244.6753	335.35
12	23	23	GA 2	8.8449	106.64	286.11949999999996	397.24166666666656
13	60	23	GA 2	7.1859	86.69	255.6122	353.2116666666667
14	61	23	GA 2	8.977099999999998	108.02333333333333	275.4715	372.5966666666667
15	44	23	GA 2	7.1986	86.85999999999999	239.5891	339.34666666666664
16	50	23	GA 2	6.625499999999999	80.34500000000001	254.5402	363.29333333333324
17	29	23	GA 2	7.4646	89.82666666666665	218.1473	310.08333333333337
18	49	23	GA 2	5.3439	64.54	228.6609	303.64499999999987
19	53	23	GA 2	8.339899999999998	100.35833333333333	249.7196	334.47166666666664
20	48	23	GA 2	6.893399999999999	82.915	274.7846	368.01500000000004
21	34	23	GA 2	4.4276	53.526666666666664	125.12539999999998	168.185
22	45	23	GA 2	5.954300000000001	71.805	233.83669999999998	310.3833333333333
23	32	23	GA 2	6.270599999999999	75.49166666666667	238.5067	324.4483333333333
24	56	23	GA 2	8.079899999999999	97.42333333333333	240.56090000000003	328.01
25	25	23	GA 2	4.452800000000001	53.60666666666667	231.0273	326.29
26	59	23	GA 2	6.333899999999999	76.53333333333335	250.5797	340.4683333333333
27	43	23	GA 2	7.386100000000002	89.01666666666667	246.4524	341.495
28	31	23	GA 2	6.095200000000001	73.32166666666666	246.0861	342.51500000000004
29	35	23	GA 2	5.8087	69.90666666666667	238.0721	312.54666666666674
30	27	23	GA 2	8.208699999999999	99.06666666666666	253.84819999999996	360.09333333333336
31	46	23	GA 2	7.1475	86.23	252.97160000000005	358.12499999999994
32	52	23	GA 2	6.371599999999999	76.83833333333334	228.73100000000002	322.50333333333333
33	28	23	GA 2	7.2926	87.90333333333334	276.0465	376.3266666666666
34	33	23	GA 2	5.8813	70.77833333333334	238.2269	327.6566666666667
35	51	23	GA 2	6.4063	77.04166666666667	227.3315	306.34000000000003
36	36	23	GA 2	6.430799999999998	77.56666666666668	223.8211	310.885
37	41	23	GA 2	6.4283	77.39500000000001	253.4017	341.0283333333333
0	54	22	GA 2	8.0409	96.935	259.6992	346.245
1	58	22	GA 2	6.087799999999999	73.22833333333335	214.1812	293.4383333333333
2	63	22	GA 2	4.825100000000001	58.19666666666666	216.0102	300.40166666666664
3	42	22	GA 2	6.381	77.19333333333333	251.94879999999998	344.4483333333334
4	62	22	GA 2	7.618600000000001	91.81166666666667	245.8539	353.95500000000004
5	40	22	GA 2	8.167500000000002	98.32333333333334	251.2412	339.58333333333337
6	38	22	GA 2	6.2173	74.96833333333333	215.91119999999998	300.83833333333337
7	26	22	GA 2	7.71	92.91333333333334	260.1334	357.235
8	55	22	GA 2	3.6812	44.553333333333335	149.9054	206.56500000000003
9	47	22	GA 2	6.9049000000000005	83.22333333333333	243.3986	331.75
10	24	22	GA 2	5.2218	63.08666666666666	231.50319999999996	322.6516666666666
11	57	22	GA 2	6.260499999999999	75.55166666666668	266.05249999999995	373.38
12	23	22	GA 2	7.166900000000001	86.52000000000002	271.13570000000004	386.55166666666656
13	60	22	GA 2	5.9524	71.66333333333333	214.05090000000004	298.145
14	61	22	GA 2	6.4081	77.46333333333332	231.6758	324.17999999999995
15	44	22	GA 2	6.617100000000001	79.96833333333332	268.7621000000001	354.24999999999994
16	50	22	GA 2	5.6356	67.96833333333333	244.89520000000002	343.545
17	29	22	GA 2	5.4103	65.30166666666666	212.7694	303.9816666666667
18	49	22	GA 2	8.791900000000002	105.97	293.8392	396.745
19	53	22	GA 2	6.177099999999999	74.72166666666665	221.13580000000002	310.0333333333333
20	48	22	GA 2	6.106399999999999	73.65333333333334	250.1398	329.8966666666666
21	34	22	GA 2	5.6346	68.04666666666667	202.14120000000003	266.2033333333333
22	45	22	GA 2	7.0371999999999995	84.96666666666667	237.266	326.3833333333333
23	32	22	GA 2	6.0861	73.36333333333333	238.6181	333.9316666666666
24	56	22	GA 2	6.3466000000000005	76.28999999999999	211.88469999999995	305.70666666666665
25	25	22	GA 2	3.7949	45.760000000000005	157.99640000000002	210.87666666666664
26	59	22	GA 2	7.378199999999997	88.83999999999999	242.6195	329.0166666666667
27	43	22	GA 2	6.954500000000001	83.95333333333333	248.4101	341.275
